songTitle,Acousticness,Danceability,Duration,Energy,Valence,Tempo,Speechiness,Mode,Loudness,Liveness,Key,Instrumentalness,Time,Target
Reconnect,0.93,0.518,206780,0.152,0.289,105.81,0.0691,0,-13.724,0.107,5,0.0883,3,0
What Do You Do,0.576,0.615,188507,0.579,0.579,126.963,0.082,1,-7.35,0.206,6,0.0,4,0
Bada Bing!,0.164,0.564,183027,0.566,0.352,172.019,0.296,1,-7.838,0.539,2,0.000832,4,0
Steady,0.553,0.646,164620,0.466,0.707,78.028,0.0943,1,-11.269,0.0695,6,0.000319,4,0
Focus,0.672,0.781,180634,0.498,0.753,110.408,0.0466,1,-9.152,0.171,1,0.0846,4,0
We Found Love,0.515,0.29,189187,0.384,0.427,75.952,0.0503,1,-10.931,0.104,3,9.54e-06,4,0
Erykah's Interlude,0.435,0.635,192027,0.519,0.194,85.042,0.0941,1,-5.803,0.11,1,0.0156,4,0
Vibe,0.282,0.682,156030,0.53,0.358,125.067,0.0356,1,-6.495,0.326,2,0.0,4,0
Tried To Fly .,0.0291,0.615,179928,0.652,0.439,107.046,0.0969,1,-6.694,0.0957,8,0.000726,4,0
BACK AROUND,0.357,0.529,222720,0.362,0.289,117.208,0.0342,0,-7.963,0.104,7,8.44e-06,3,0
Speechless,0.683,0.77,146565,0.439,0.516,130.99,0.0444,1,-7.788,0.11,6,4.95e-06,4,0
Growing Pains,0.111,0.531,194413,0.546,0.616,89.465,0.0452,0,-11.038,0.446,4,0.0,4,0
Be My Guest,0.0618,0.588,176571,0.599,0.748,101.924,0.0975,0,-4.385,0.117,5,0.000408,4,0
What's The Move,0.762,0.662,151233,0.498,0.555,146.136,0.215,0,-9.974,0.0868,5,0.000785,4,0
My Love,0.489,0.698,216000,0.499,0.652,139.972,0.273,0,-6.803,0.255,10,0.0,4,0
Say The Word,0.444,0.634,178000,0.6,0.551,131.983,0.153,0,-7.324,0.109,11,1.16e-06,4,0
Lately,0.15,0.848,130909,0.587,0.642,110.019,0.138,0,-9.476,0.145,0,0.00149,4,0
All Night,0.00878,0.73,150549,0.526,0.635,82.076,0.0756,0,-5.556,0.125,10,2.07e-06,4,0
Infinite (For Real),0.523,0.678,152333,0.509,0.358,136.07,0.0582,0,-11.536,0.141,4,0.0554,4,0
Bondage&Pearls,0.149,0.624,185206,0.392,0.24,126.955,0.0384,1,-9.928,0.143,1,0.0129,4,0
High Life,0.665,0.573,170722,0.438,0.351,96.778,0.119,1,-11.941,0.116,2,0.00444,4,0
Close 2 U,0.727,0.487,164928,0.462,0.244,119.701,0.0421,1,-6.671,0.203,8,0.00018,4,0
Crown,0.301,0.742,151042,0.579,0.449,93.038,0.0458,1,-6.984,0.11,8,0.00389,4,0
Reflection,0.338,0.456,261595,0.377,0.156,92.494,0.179,0,-6.715,0.133,2,2.44e-05,4,0
prototype,0.255,0.636,258947,0.564,0.39,114.083,0.0425,1,-7.379,0.0829,1,0.0,4,0
spend the night,0.81,0.699,186500,0.643,0.532,147.926,0.267,1,-11.51,0.132,6,0.00272,4,0
B.I.W.F.,0.101,0.693,197802,0.575,0.766,77.948,0.23,0,-5.993,0.254,5,0.0,4,0
Excited,0.749,0.58,160998,0.487,0.187,95.996,0.064,0,-10.161,0.109,2,0.0,4,0
nowhere to go,0.582,0.804,184000,0.364,0.551,89.927,0.25,0,-13.025,0.313,11,0.66,4,0
Love Outloud,0.503,0.54,177500,0.627,0.234,119.232,0.219,1,-7.233,0.119,1,0.0,4,0
get back,0.162,0.759,101333,0.626,0.39,90.058,0.0689,0,-9.183,0.138,4,0.757,4,0
Wishes Love Could Stand On,0.0511,0.587,205901,0.867,0.809,170.018,0.347,0,-6.471,0.107,4,0.00574,4,0
In Due Time,0.446,0.455,213798,0.41,0.0506,172.418,0.106,0,-11.64,0.1,9,0.757,3,0
Either Way,0.475,0.575,175152,0.319,0.366,60.923,0.0491,0,-13.132,0.134,1,0.0,4,0
five more,0.423,0.67,165429,0.568,0.521,139.995,0.0645,0,-6.305,0.144,5,0.000942,4,0
SWEET GEORGIA,0.383,0.665,309904,0.477,0.687,95.906,0.08,0,-7.932,0.177,0,0.000877,4,0
Magician,0.272,0.516,222538,0.678,0.719,90.96,0.302,0,-7.078,0.155,8,0.0,4,0
Coco,0.204,0.914,139264,0.667,0.818,106.974,0.058,0,-4.543,0.104,3,1.05e-05,4,0
Sweetest Sin,0.138,0.69,216048,0.456,0.501,85.018,0.196,0,-8.653,0.103,7,0.0,4,0
100 BPM,0.409,0.601,172450,0.488,0.364,99.917,0.0573,0,-8.489,0.0932,9,0.0,3,0
Cherry Delight,0.607,0.702,177600,0.46,0.602,99.958,0.0302,0,-11.67,0.0847,1,0.43,4,0
stop for a minute,0.303,0.534,132152,0.598,0.468,72.864,0.0463,1,-11.147,0.394,6,0.0396,4,0
Safe Than Sorry (MajorStage Live),0.311,0.418,211948,0.51,0.229,172.789,0.0929,0,-3.552,0.111,1,3.82e-05,4,0
Forces,0.615,0.697,200995,0.459,0.609,135.99,0.179,0,-9.279,0.362,1,0.0,4,0
Need You Wet,0.649,0.683,202258,0.496,0.431,123.91,0.0567,0,-8.737,0.107,5,0.000584,4,0
SOS,0.458,0.612,247114,0.555,0.328,99.018,0.1,0,-8.515,0.102,8,0.0,4,0
despite me,0.611,0.557,158605,0.418,0.489,152.048,0.0998,0,-10.314,0.132,6,2.39e-05,4,0
WTM,0.507,0.762,159984,0.768,0.535,131.993,0.0361,0,-7.272,0.214,7,8.64e-06,4,0
Don't Turn The Music Down,0.0779,0.597,223407,0.832,0.702,87.968,0.212,1,-4.953,0.0825,1,3.43e-05,4,0
U4EA,0.003,0.353,181459,0.895,0.497,174.621,0.135,1,-9.857,0.535,1,0.000116,3,0
Frustrated Love,0.652,0.502,149538,0.361,0.525,130.058,0.0397,0,-9.461,0.111,0,0.0,4,0
Do4Me,0.0179,0.661,124236,0.752,0.691,90.021,0.0509,1,-6.545,0.151,9,0.67,4,0
Sundial,0.456,0.82,182521,0.401,0.66,118.888,0.173,0,-7.853,0.238,11,1.87e-05,4,0
Me & Ur Maker,0.266,0.652,146133,0.553,0.528,86.262,0.0496,0,-8.893,0.153,11,0.0139,4,0
Do It To Me,0.00587,0.56,221471,0.606,0.414,101.923,0.0363,1,-4.891,0.0825,10,2.98e-06,4,0
Starstruck,0.334,0.711,142334,0.311,0.871,162.087,0.0446,0,-11.906,0.11,11,0.0,4,0
Soon We'll Make It,0.444,0.623,139500,0.533,0.616,80.029,0.239,0,-8.095,0.0961,6,0.00272,4,0
Say What U Mean,0.314,0.774,224500,0.781,0.564,87.987,0.209,0,-8.816,0.14,4,2.14e-06,4,0
Jokes On You,0.0672,0.67,145778,0.566,0.921,134.735,0.0301,1,-9.215,0.0659,4,0.0,4,0
21,0.0187,0.762,145892,0.368,0.372,86.01,0.101,0,-9.748,0.0892,3,2.47e-06,4,0
MADE UP,0.829,0.671,203059,0.581,0.766,167.882,0.127,0,-6.595,0.0988,5,0.345,4,0
How Did We Get Here?,0.293,0.647,193500,0.277,0.256,79.968,0.0665,0,-13.721,0.1,8,0.0268,4,0
Down 4 Me,0.129,0.582,164071,0.729,0.747,82.648,0.0893,0,-6.251,0.121,1,0.0,4,0
JEANS,0.644,0.816,143448,0.55,0.907,173.954,0.363,1,-7.219,0.079,1,1.85e-05,4,0
MONEY,0.0068,0.563,132730,0.461,0.194,145.099,0.0377,0,-6.974,0.543,5,0.07,4,0
Somebody,0.294,0.6,218000,0.385,0.243,119.983,0.0422,0,-14.56,0.127,10,2.33e-05,4,0
memrise.,0.379,0.454,187603,0.62,0.509,137.41,0.135,0,-5.794,0.156,4,0.0,5,0
Come Back,0.524,0.725,173023,0.46,0.267,172.048,0.285,0,-8.505,0.108,5,9.14e-05,4,0
Chances (D.W.U),0.0345,0.674,207599,0.553,0.37,107.939,0.0572,1,-9.378,0.181,2,0.0581,4,0
countryside - demo,0.259,0.707,84000,0.258,0.412,79.907,0.295,0,-10.845,0.109,7,0.000226,4,0
Drream,0.119,0.696,190769,0.648,0.609,77.991,0.123,0,-5.3,0.182,10,0.0,4,0
Break You Off,0.753,0.646,193000,0.519,0.562,94.419,0.336,0,-9.797,0.137,10,0.00454,4,0
We On,0.187,0.682,128920,0.446,0.362,145.031,0.0661,1,-8.781,0.201,1,0.0,4,0
Alright,0.0513,0.901,190252,0.573,0.672,110.979,0.236,1,-7.482,0.0939,9,0.0462,4,0
Idk,0.0443,0.88,147795,0.496,0.726,130.045,0.0507,1,-10.587,0.102,11,0.0486,4,0
Slow Down,0.0102,0.675,150698,0.672,0.898,172.067,0.229,0,-7.834,0.0314,5,0.0,4,0
You Should Know,0.0639,0.685,134919,0.669,0.198,92.465,0.0313,1,-5.105,0.135,2,0.0,4,0
Drown (feat. Traetwothree & Wontel),0.206,0.612,185499,0.676,0.657,103.339,0.367,0,-5.755,0.253,10,0.0,4,0
IDGAF Typa Fun,0.0557,0.534,180000,0.655,0.884,95.084,0.329,0,-6.572,0.0888,7,0.0,4,0
RollBack,0.208,0.64,139760,0.51,0.431,97.95,0.0456,0,-8.168,0.101,4,0.0,4,0
Hi Skool,0.426,0.557,153181,0.596,0.663,150.723,0.397,0,-5.06,0.44,11,0.0,4,0
THREATS,0.182,0.528,154861,0.547,0.409,171.856,0.104,0,-8.72,0.218,8,0.0,4,0
Raining Tomorrow,0.243,0.421,228485,0.561,0.499,198.144,0.169,0,-9.175,0.273,11,0.0013,4,0
Pros and Cons,0.274,0.741,164243,0.49,0.579,115.382,0.113,1,-9.49,0.103,5,0.0,3,0
WORTHY,0.899,0.371,175020,0.291,0.292,105.95,0.0321,0,-14.345,0.385,9,7.08e-05,4,0
Cup Full,0.313,0.811,143242,0.276,0.835,108.604,0.042,0,-12.237,0.2,8,2.79e-06,4,0
Poison,0.172,0.615,171133,0.737,0.528,95.924,0.154,0,-5.744,0.0995,8,0.000184,4,0
Down Bad,0.373,0.739,155243,0.611,0.374,127.705,0.267,1,-6.078,0.106,11,0.0,4,0
Talk To Me,0.213,0.438,194000,0.391,0.358,128.138,0.217,0,-13.794,0.0768,5,0.0,3,0
New You,0.121,0.726,193851,0.671,0.455,90.992,0.0481,0,-8.044,0.106,10,0.000262,4,0
LOST IN YOU (feat. Sun),0.0576,0.575,195882,0.637,0.291,136.202,0.25,0,-10.403,0.374,6,0.00611,4,0
Golden Highs,0.168,0.699,231064,0.546,0.614,94.0,0.0383,0,-9.7,0.15,1,0.00181,4,0
Moonlight,0.523,0.734,186515,0.327,0.332,98.983,0.0382,1,-13.559,0.12,0,0.00022,4,0
A Little More (feat. Dana Williams),0.0257,0.653,205091,0.693,0.514,110.195,0.154,0,-7.16,0.119,10,0.277,4,0
MSB,0.0875,0.585,151616,0.423,0.547,59.508,0.303,1,-8.95,0.109,6,4.34e-05,4,0
Runaway,0.202,0.465,135230,0.621,0.568,101.727,0.327,1,-6.373,0.109,1,0.0,4,0
6AM,0.319,0.559,184356,0.559,0.53,110.506,0.203,1,-7.073,0.114,7,0.0,5,0
"Love Tattoo, Pt. 2",0.334,0.586,196800,0.562,0.57,100.031,0.0654,0,-8.669,0.115,5,0.00219,4,0
Ride Around,0.715,0.756,199773,0.459,0.546,88.138,0.263,0,-9.646,0.101,11,0.000535,4,0
sweet and simple,0.929,0.527,186126,0.136,0.151,119.527,0.042,1,-19.408,0.0977,9,9.84e-05,4,0
Element,0.102,0.593,193333,0.528,0.41,125.824,0.0525,0,-9.411,0.287,11,2.23e-06,4,0
AQUARIUS,0.621,0.516,235236,0.271,0.0967,104.986,0.0329,1,-9.889,0.104,0,0.0793,4,0
Limbo,0.0888,0.683,165311,0.764,0.752,76.992,0.0479,0,-5.413,0.405,4,0.00255,4,0
save yourself,0.281,0.44,188852,0.403,0.397,65.549,0.0689,0,-7.576,0.203,9,0.000424,4,0
Affirm Me,0.0991,0.684,208733,0.56,0.342,117.078,0.0561,0,-5.97,0.11,6,0.0,4,0
