songTitle,Acousticness,Danceability,Duration,Energy,Valence,Tempo,Speechiness,Mode,Loudness,Liveness,Key,Instrumentalness,Time,Target
Strolling,0.333,0.743,302343,0.646,0.753,104.979,0.0407,0,-8.231,0.27,4,0.868,4,0
The Summertime,0.462,0.456,175200,0.594,0.65,171.955,0.0427,1,-7.392,0.138,7,0.12,4,0
Turnip's Big Move,0.0898,0.668,263173,0.916,0.96,124.304,0.0432,1,-6.598,0.046,8,0.129,4,0
Broasted or Fried,0.308,0.684,235543,0.806,0.961,94.731,0.0307,1,-8.656,0.239,0,0.311,4,0
Saturday Night Special,0.711,0.723,372947,0.71,0.688,110.062,0.0389,0,-14.805,0.11,5,0.713,4,0
Midnight Getaway,0.475,0.754,277867,0.539,0.524,108.008,0.0389,0,-7.12,0.149,10,0.451,4,0
My Stomping Ground,0.0252,0.625,368216,0.594,0.712,103.998,0.133,0,-9.611,0.511,10,0.00265,4,0
Zic Zac Rondo,0.664,0.785,164320,0.473,0.788,89.516,0.0753,0,-10.07,0.0661,2,0.915,4,0
Hambone,0.663,0.615,430968,0.461,0.838,111.151,0.0716,0,-13.35,0.0437,5,0.668,4,0
Harlem Buck Dance Strut,0.317,0.675,355267,0.492,0.632,96.794,0.0403,1,-14.223,0.545,0,0.0579,4,0
The Connection,0.394,0.667,199413,0.755,0.792,98.054,0.127,1,-9.25,0.119,11,0.634,4,0
One In Seven,0.0084,0.716,316493,0.731,0.602,120.592,0.045,1,-5.602,0.119,7,0.782,4,0
Better Day's Are Coming,0.36,0.754,254627,0.525,0.652,81.019,0.0353,0,-9.497,0.0899,2,0.878,4,0
Sweet Solitude,0.821,0.658,241395,0.421,0.275,116.333,0.0591,0,-7.473,0.0858,9,0.923,4,0
That Funky Cat,0.319,0.72,216000,0.361,0.74,82.031,0.0441,1,-13.456,0.094,0,0.837,4,0
Can Do,0.0305,0.663,385520,0.833,0.745,90.002,0.0458,0,-11.07,0.14,5,0.865,4,0
Pillars,0.191,0.662,199579,0.782,0.137,94.456,0.297,0,-9.257,0.0561,11,0.135,4,0
Bird Brain,0.49,0.706,168821,0.567,0.615,95.999,0.0517,0,-9.911,0.108,5,0.131,4,0
Disconnections,0.132,0.719,334827,0.459,0.733,95.05,0.0866,1,-10.462,0.0646,0,0.772,4,0
Desert Rain,0.0741,0.381,227223,0.827,0.532,164.674,0.0847,1,-9.045,0.0867,2,0.306,4,0
One More Time,0.024,0.563,190000,0.64,0.819,151.703,0.0648,1,-8.946,0.323,1,0.0454,4,0
Humpty Dumpty - 2006 Remastered Version,0.613,0.663,152400,0.53,0.631,103.779,0.0275,0,-9.199,0.109,10,0.906,4,0
Funkia,0.775,0.428,347333,0.377,0.415,165.298,0.0319,1,-13.66,0.216,7,0.739,4,0
We Change - Part I,0.0115,0.315,294827,0.795,0.11,169.703,0.0592,1,-8.527,0.362,5,0.0402,4,0
Take a Breath (Live),0.606,0.233,327977,0.538,0.251,84.57,0.0323,1,-7.723,0.283,9,0.757,4,0
Tidal Wave,0.0654,0.359,252027,0.667,0.5,95.822,0.0312,1,-12.597,0.0979,10,1.35e-06,4,0
Chardonnay Kisses,0.774,0.788,152195,0.456,0.55,82.0,0.108,0,-8.033,0.128,9,0.871,4,0
Mac (feat. Jared Gold & McClenty Hunter Jr.),0.771,0.542,316107,0.707,0.591,107.77,0.0353,1,-7.944,0.131,0,0.863,4,0
Feel The Bern - Alt Take,0.2,0.547,120026,0.596,0.776,127.528,0.0495,1,-10.912,0.0651,8,0.554,4,0
The Hornet's Nest,1.83e-05,0.591,136021,0.764,0.506,128.045,0.0286,1,-7.272,0.119,2,0.915,4,0
So Cold,0.131,0.639,252000,0.663,0.599,95.094,0.0989,1,-9.732,0.0912,1,0.882,4,0
