songTitle,Acousticness,Danceability,Duration,Energy,Valence,Tempo,Speechiness,Mode,Loudness,Liveness,Key,Instrumentalness,Time,Target
Jingle Bell Rock -Spotify Singles Holiday,0.169,0.629,142893,0.657,0.603,120.013,0.0313,1,-7.771,0.454,4,2.74E-05,4,0
Please Come Home For Christmas,0.871,0.399,197093,0.349,0.205,172,0.0271,1,-9.011,0.101,9,9.00E-05,3,0
Kid On Christmas (feat. Meghan Trainor),0.0243,0.419,202600,0.817,0.317,78.107,0.0468,1,-4.704,0.251,2,0,4,0
Oh Santa!,0.0197,0.661,211000,0.916,0.52,78.482,0.178,1,-3.653,0.22,11,2.86E-05,4,0
"You’re A Mean One, Mr. Grinch",0.134,0.567,166133,0.695,0.424,107.934,0.0559,0,-4.896,0.177,9,0,4,0
One More Sleep,0.464,0.638,239587,0.813,0.754,112.986,0.0362,1,-3.849,0.344,11,0,4,0
Like It's Christmas,0.0183,0.725,200880,0.571,0.61,146.035,0.102,1,-6.007,0.0519,1,0,4,0
You Deserve It All,0.215,0.524,198627,0.739,0.48,83.095,0.0386,1,-6.681,0.0636,0,0,4,0
Dear Santa,0.249,0.556,169733,0.819,0.815,145.155,0.0459,1,-5.707,0.101,11,0,4,0
What Christmas Means To Me,0.00129,0.529,223133,0.883,0.826,167.705,0.0419,1,-5.848,0.145,6,0.034,4,0
Have Yourself A Merry Little Christmas,0.957,0.438,170964,0.178,0.344,75.248,0.0414,1,-9.402,0.316,5,0,1,0
Hard Candy Christmas,0.595,0.647,208800,0.587,0.272,99.966,0.037,1,-6.311,0.0754,11,0,4,0
Also It's Christmas,0.0672,0.631,206464,0.608,0.187,127.921,0.138,1,-7.588,0.0763,1,0,4,0
Christmas (Baby Please Come Home),0.00407,0.3,162840,0.91,0.585,132.242,0.0533,1,-2.002,0.0819,3,0,4,0
Christmas Without You,0.424,0.654,169245,0.596,0.382,118.078,0.0458,1,-4.68,0.11,1,0,4,0
Cozy Little Christmas,0.128,0.774,182521,0.608,0.56,137.494,0.128,1,-6.264,0.0895,7,0,4,0
Christmas the Whole Year Round,0.146,0.565,179427,0.898,0.962,187.917,0.0915,1,-2.956,0.131,6,0,4,0
"White Christmas - Spotify Singles - Christmas, Recorded at Sound Stage Studios Nashville",0.427,0.566,194312,0.437,0.513,67.053,0.0359,1,-10.13,0.373,9,3.35E-06,4,0
Christmas Time,0.121,0.662,241600,0.844,0.485,99.639,0.0728,0,-4.897,0.539,1,2.04E-06,4,0
This Christmas,0.285,0.633,147673,0.525,0.544,95.068,0.0237,1,-3.946,0.105,8,0,4,0
It's the Most Wonderful Time of the Year,0.548,0.201,164867,0.762,0.436,202.936,0.0578,0,-5.802,0.0839,9,0,3,0
Merry Christmas Darling - Single Version,0.732,0.363,185907,0.338,0.134,81.595,0.0283,1,-8.148,0.132,7,0,4,0
Christmas Time Is Here,0.695,0.297,183547,0.178,0.101,79.555,0.0307,0,-10.578,0.292,3,0,1,0
Christmas in New York,0.662,0.254,273395,0.47,0.161,96.513,0.0288,1,-7.944,0.274,4,0,3,0
Step Into Christmas - Remastered 1995,0.0887,0.54,272333,0.928,0.796,140.419,0.0337,1,-6.252,0.314,2,1.11E-05,4,0
8 Days of Christmas,0.0493,0.685,209360,0.8,0.587,99.675,0.202,0,-1.866,0.0799,9,0,4,0
Holiday Party,0.289,0.727,181027,0.726,0.804,107.956,0.0243,1,-3.813,0.362,2,0,4,0
Make It To Christmas,0.13,0.522,211013,0.522,0.305,77.072,0.0383,1,-7.87,0.438,2,0,4,0
Man With The Bag,0.608,0.626,163560,0.676,0.684,140.677,0.0739,1,-3.178,0.493,7,0,4,0
Sleigh Ride,0.193,0.583,184953,0.749,0.766,166.213,0.0453,1,-8.286,0.151,2,0,4,0
"Santa Claus Is Comin' to Town - Live at C.W. Post College, Greenvale, NY - December 1975",0.362,0.357,267600,0.668,0.407,139.986,0.0479,1,-8.444,0.727,0,1.37E-06,4,0
Glittery - From The Kacey Musgraves Christmas Show,0.874,0.509,143467,0.307,0.392,85.471,0.0307,0,-9.616,0.701,1,0,4,0
Merry Christmas,0.243,0.594,208547,0.935,0.602,113.99,0.0357,1,-2.018,0.102,0,2.36E-06,4,0
My Kind Of Present,0.373,0.485,161013,0.444,0.777,179.967,0.195,1,-6.232,0.0969,1,2.50E-06,3,0
Mele Kalikimaka (Merry Christmas),0.646,0.5,175333,0.224,0.62,202.481,0.0935,1,-12.431,0.284,3,0,4,0
Jolly Old Saint Nicholas,0.0103,0.669,131471,0.615,0.868,136.077,0.0273,1,-3.567,0.391,7,0,4,0
