songTitle,Acousticness,Danceability,Duration,Energy,Valence,Tempo,Speechiness,Mode,Loudness,Liveness,Key,Instrumentalness,Time,Target
Figures,0.00638,0.79,152590,0.369,0.484,103.995,0.0673,1,-15.413,0.113,1,2.50E-06,4,0
BLOOD,0.0625,0.518,123967,0.439,0.31,110.042,0.0967,1,-8.363,0.174,7,0.000323,4,0
In Your World,0.0283,0.68,198247,0.456,0.613,120.069,0.0368,0,-11.465,0.0951,9,0,4,0
See You,0.197,0.744,137144,0.4,0.0513,153.948,0.224,1,-11.874,0.162,2,9.98E-06,4,0
If You Could See Me Now,0.54,0.651,161230,0.514,0.803,75.1,0.161,0,-5.988,0.16,3,0,4,0
ASTRAL PLANES,0.361,0.824,161582,0.673,0.879,112.023,0.0374,1,-7.815,0.182,6,0.000107,4,0
fingerprints,0.832,0.66,146332,0.442,0.551,110.692,0.0324,0,-8.015,0.27,5,0.000517,4,0
When Does It Get Good,0.25,0.351,195385,0.616,0.112,149.415,0.154,0,-7.289,0.138,7,0.00378,4,0
SWEET GEORGIA,0.383,0.665,309904,0.477,0.687,95.906,0.08,0,-7.932,0.177,0,0.000877,4,0
cascade road,0.794,0.448,120493,0.292,0.397,82.297,0.0695,0,-11.627,0.312,3,2.99E-05,4,0
open,0.882,0.363,143000,0.385,0.324,94.825,0.0483,0,-13.351,0.26,6,2.00E-05,1,0
My Jeans,0.129,0.821,161286,0.838,0.942,113.997,0.0429,0,-4.462,0.0733,7,0.00428,4,0
Peppermint,0.571,0.53,173617,0.336,0.629,188.024,0.0427,0,-10.597,0.121,4,0.00107,4,0
Waiting Room,0.385,0.741,169012,0.661,0.612,125,0.0529,1,-8.722,0.113,8,0.0176,4,0
IDFK,0.704,0.457,184017,0.339,0.215,119.482,0.0392,1,-14.178,0.116,8,0.278,4,0
