songTitle,Acousticness,Danceability,Duration,Energy,Valence,Tempo,Speechiness,Mode,Loudness,Liveness,Key,Instrumentalness,Time,Target
Dy-Na-Mi-Tee,0.107,0.543,217467,0.576,0.597,158.475,0.0565,0,-8.615,0.0852,8,0,4,1
Better,0.65,0.825,245328,0.548,0.814,96.502,0.0715,1,-6.688,0.0764,9,0.000225,4,1
Show Me,0.742,0.607,200454,0.471,0.455,171.704,0.0465,1,-9.612,0.16,11,0.0201,4,1
quiero sentirme bien,0.43,0.779,222384,0.38,0.684,130.016,0.0361,1,-9.753,0.368,0,0.00307,4,1
Molasses,0.185,0.554,289480,0.443,0.483,83.892,0.211,0,-7.461,0.16,7,1.92E-05,4,1
Stop Rewind (feat. Ella Mae Sueref),0.163,0.817,93933,0.267,0.524,83.419,0.0732,1,-11.139,0.111,6,0.531,4,1
Rock wit U,0.00755,0.665,336667,0.621,0.535,92.006,0.0457,0,-8.952,0.0854,3,0.0333,4,1
Greatdayndamornin'/Booty,0.129,0.813,455067,0.446,0.603,82.591,0.243,0,-11.328,0.0865,1,0.0404,4,1
Voodoo,0.178,0.627,221788,0.553,0.677,77.987,0.0469,0,-7.731,0.22,10,0.0345,4,1
Anything You Want - Not That,0.0541,0.954,202480,0.777,0.952,122.32,0.0422,0,-7.935,0.111,2,0.786,4,1
It'll Come,0.752,0.577,190733,0.374,0.639,175.597,0.365,0,-13.461,0.326,5,0.000505,4,1
Thank You (Dedication to Fans...),0.429,0.789,298960,0.454,0.659,90.018,0.365,0,-8.383,0.118,10,0.0079,4,1
He Can Only Hold Her,0.0262,0.651,164880,0.835,0.692,98.411,0.0649,0,-4.311,0.056,6,0.00685,4,1
Wake Up Alone,0.542,0.384,221200,0.527,0.222,100.73,0.0269,0,-5.294,0.156,11,0,3,1
'Round Midnight,0.0119,0.473,228013,0.784,0.625,182.105,0.0691,0,-7.213,0.107,8,0.0287,4,1
Me & Mr Jones,0.537,0.59,151573,0.803,0.477,87.851,0.085,1,-2.518,0.105,4,0,4,1
Girlfriend,0.022,0.596,214573,0.902,0.59,185.553,0.239,0,-7.35,0.241,11,1.41E-05,4,1
"Cornbread, Fish & Collard Greens",0.348,0.851,273893,0.525,0.746,98.997,0.235,1,-6.38,0.235,5,0,4,1
The Healer,0.00142,0.783,239080,0.395,0.277,90.172,0.162,0,-10.249,0.368,11,0.0338,4,1
Introvert Hotline,0.678,0.693,197647,0.469,0.602,85.151,0.193,0,-9.331,0.116,10,0.00283,4,1
Why?,0.336,0.442,125143,0.341,0.219,69.664,0.0596,1,-8.005,0.122,9,0.0618,4,1
Pretty Dreamer,0.454,0.676,208143,0.435,0.666,81.872,0.238,0,-5.598,0.0734,7,0.000119,4,1
Lucid Dream,0.0656,0.551,187000,0.706,0.331,119.964,0.0583,0,-6.167,0.126,8,0.00103,4,1
Closer,0.579,0.628,152000,0.483,0.611,115.128,0.0566,0,-8.503,0.225,5,0.752,4,1
Naked,0.781,0.818,167339,0.522,0.559,105.981,0.0938,0,-7.611,0.263,11,0.000222,4,1
Sleepin',0.543,0.773,207232,0.461,0.765,118.002,0.0624,0,-6.845,0.245,5,2.45E-06,4,1
